individual_id,Modularity
1,0.420335361648399
2,0.420335361648399
3,0.420335361648399
4,0.420335361648399
5,0.421964026143513
6,0.421964026143513
7,0.425221355133741
8,0.425221355133741
9,0.425221355133741
10,0.425221355133741
11,0.425221355133741
12,0.425221355133741
13,0.425221355133741
14,0.425221355133741
15,0.425221355133741
16,0.425221355133741
17,0.425221355133741
18,0.425221355133741
19,0.425221355133741
20,0.428610316820338
21,0.428610316820338
22,0.431053313563009
23,0.431053313563009
24,0.432681978058123
25,0.434310642553237
26,0.436753639295908
27,0.436753639295908
28,0.436753639295908
29,0.436753639295908
30,0.438382303791022
31,0.438382303791022
32,0.440010968286136
33,0.440010968286136
34,0.443268297276364
35,0.443268297276364
36,0.444082629523921
37,0.444082629523921
38,0.444082629523921
39,0.444082629523921
40,0.444896961771478
41,0.444896961771478
42,0.444896961771478
43,0.444896961771478
44,0.444896961771478
45,0.445711294019035
46,0.445711294019035
47,0.445711294019035
48,0.445711294019035
49,0.444896961771478
50,0.444896961771478
51,0.446525626266592
52,0.447339958514149
53,0.447339958514149
54,0.447339958514149
55,0.447339958514149
56,0.447339958514149
57,0.447339958514149
58,0.447339958514149
59,0.448154290761706
60,0.448154290761706
61,0.448154290761706
62,0.448154290761706
63,0.448154290761706
64,0.445711294019035
65,0.445711294019035
66,0.445711294019035
67,0.445711294019035
68,0.445711294019035
69,0.445711294019035
70,0.445711294019035
71,0.445711294019035
72,0.445711294019035
73,0.445711294019035
74,0.445711294019035
75,0.445042188776539
76,0.445856521024096
77,0.445856521024096
78,0.445856521024096
79,0.448299517766767
80,0.448299517766767
81,0.448299517766767
82,0.448299517766767
83,0.448299517766767
84,0.449113850014324
85,0.449113850014324
86,0.449113850014324
87,0.449928182261881
88,0.449928182261881
89,0.449928182261881
90,0.449928182261881
91,0.449928182261881
92,0.449928182261881
93,0.449928182261881
94,0.449928182261881
95,0.449928182261881
96,0.449928182261881
97,0.44748518551921
98,0.446670853271653
99,0.446670853271653
100,0.446670853271653
